threshold,precision,recall,f1
0.0,0.498371335504886,1.0,0.6652173913043479
0.05,0.4980891719745223,0.8518518518518519,0.6286173633440515
0.1,0.4987146529562982,0.8453159041394336,0.6273241713823767
0.15000000000000002,0.5068027210884354,0.8115468409586056,0.6239530988274707
0.2,0.5068027210884354,0.8115468409586056,0.6239530988274707
0.25,0.5142857142857142,0.7647058823529411,0.6149802890932983
0.30000000000000004,0.5231895850284785,0.7004357298474946,0.5989753143921751
0.35000000000000003,0.5245098039215687,0.6993464052287581,0.5994397759103641
0.4,0.5245098039215687,0.6993464052287581,0.5994397759103641
0.45,0.5383928571428571,0.6568627450980392,0.591756624141315
0.5,0.5399103139013453,0.6557734204793029,0.5922282341367437
0.55,0.5564681724845996,0.5904139433551199,0.572938689217759
0.6000000000000001,0.5763546798029556,0.5098039215686274,0.5410404624277457
0.65,0.5763546798029556,0.5098039215686274,0.5410404624277457
0.7000000000000001,0.6116838487972509,0.3877995642701525,0.4746666666666667
0.75,0.6116838487972509,0.3877995642701525,0.4746666666666667
0.8,0.6068548387096774,0.32788671023965144,0.4257425742574258
0.8500000000000001,0.6681818181818182,0.16013071895424835,0.25834797891036904
0.9,0.6681818181818182,0.16013071895424835,0.25834797891036904
0.9500000000000001,0.78,0.042483660130718956,0.08057851239669422
1.0,0.78,0.042483660130718956,0.08057851239669422
