threshold,precision,recall,f1
0.0,0.5388291517323776,1.0,0.7003105590062112
0.05,0.538001196888091,0.9966740576496674,0.6987951807228916
0.1,0.538001196888091,0.9966740576496674,0.6987951807228916
0.15000000000000002,0.5379061371841155,0.991130820399113,0.6973478939157566
0.2,0.5379061371841155,0.991130820399113,0.6973478939157566
0.25,0.539119804400978,0.9778270509977827,0.6950354609929078
0.30000000000000004,0.5419799498746867,0.958980044345898,0.6925540432345877
0.35000000000000003,0.5419799498746867,0.958980044345898,0.6925540432345877
0.4,0.5419799498746867,0.958980044345898,0.6925540432345877
0.45,0.546284224250326,0.9290465631929047,0.6880131362889984
0.5,0.5466405740378343,0.9290465631929047,0.6882956878850103
0.55,0.5428571428571428,0.8636363636363636,0.6666666666666666
0.6000000000000001,0.547360248447205,0.7815964523281597,0.6438356164383562
0.65,0.547360248447205,0.7815964523281597,0.6438356164383562
0.7000000000000001,0.5526315789473685,0.6286031042128604,0.5881742738589212
0.75,0.5526315789473685,0.6286031042128604,0.5881742738589212
0.8,0.5549263873159683,0.5432372505543237,0.5490196078431373
0.8500000000000001,0.5714285714285714,0.29711751662971175,0.39095550692924874
0.9,0.569593147751606,0.29490022172949004,0.38860482103725347
0.9500000000000001,0.5982905982905983,0.07760532150776053,0.13738959764474976
1.0,0.5982905982905983,0.07760532150776053,0.13738959764474976
