threshold,precision,recall,f1
0.0,0.41545643153526973,1.0,0.5870282154635398
0.05,0.4425403225806452,0.5480649188514357,0.48968209704406024
0.1,0.44252288911495424,0.5430711610486891,0.4876681614349776
0.15000000000000002,0.4505376344086022,0.5230961298377028,0.48411322934719814
0.2,0.4505376344086022,0.5230961298377028,0.48411322934719814
0.25,0.4579976985040276,0.4968789013732834,0.47664670658682634
0.30000000000000004,0.47162673392181587,0.46691635455680397,0.46925972396486826
0.35000000000000003,0.4714828897338403,0.46441947565543074,0.4679245283018868
0.4,0.4714828897338403,0.46441947565543074,0.4679245283018868
0.45,0.473972602739726,0.43196004993757803,0.4519921619856303
0.5,0.47172413793103446,0.42696629213483145,0.44823066841415465
0.55,0.475968992248062,0.383270911360799,0.42461964038727523
0.6000000000000001,0.4874551971326165,0.33957553058676654,0.40029433406916853
0.65,0.4874551971326165,0.33957553058676654,0.40029433406916853
0.7000000000000001,0.4896073903002309,0.264669163545568,0.34359805510534847
0.75,0.4896073903002309,0.264669163545568,0.34359805510534847
0.8,0.5012722646310432,0.2459425717852684,0.32998324958123953
0.8500000000000001,0.5255813953488372,0.14107365792759052,0.22244094488188976
0.9,0.5255813953488372,0.14107365792759052,0.22244094488188976
0.9500000000000001,0.5833333333333334,0.06117353308364544,0.11073446327683616
1.0,0.5833333333333334,0.06117353308364544,0.11073446327683616
