threshold,precision,recall,f1
0.0,0.3990659055526726,1.0,0.5704747774480712
0.05,0.36917098445595853,0.3706111833550065,0.3698896820246593
0.1,0.36917098445595853,0.3706111833550065,0.3698896820246593
0.15000000000000002,0.3669724770642202,0.3641092327698309,0.36553524804177545
0.2,0.3669724770642202,0.3641092327698309,0.36553524804177545
0.25,0.36693548387096775,0.3550065019505852,0.3608724388631857
0.30000000000000004,0.3704225352112676,0.3420026007802341,0.3556457065584855
0.35000000000000003,0.3704225352112676,0.3420026007802341,0.3556457065584855
0.4,0.3704225352112676,0.3420026007802341,0.3556457065584855
0.45,0.3742603550295858,0.328998699609883,0.3501730103806228
0.5,0.3742603550295858,0.328998699609883,0.3501730103806228
0.55,0.3697068403908795,0.2951885565669701,0.32827187274041936
0.6000000000000001,0.3747645951035782,0.258777633289987,0.30615384615384617
0.65,0.3747645951035782,0.258777633289987,0.30615384615384617
0.7000000000000001,0.35323383084577115,0.1846553966189857,0.2425277540563621
0.75,0.35323383084577115,0.1846553966189857,0.2425277540563621
0.8,0.3813559322033898,0.1755526657997399,0.2404274265360641
0.8500000000000001,0.4011299435028249,0.09232769830949285,0.15010570824524314
0.9,0.4011299435028249,0.09232769830949285,0.15010570824524314
0.9500000000000001,0.38461538461538464,0.01950585175552666,0.03712871287128713
1.0,0.38461538461538464,0.01950585175552666,0.03712871287128713
