threshold,precision,recall,f1
0.0,0.41545643153526973,1.0,0.5870282154635398
0.05,0.4373831775700935,0.5842696629213483,0.5002672367717798
0.1,0.4386792452830189,0.5805243445692884,0.4997313272434175
0.15000000000000002,0.4447821681864235,0.5480649188514357,0.49105145413870244
0.2,0.4447821681864235,0.5480649188514357,0.49105145413870244
0.25,0.4534368070953437,0.5106117353308365,0.4803288314738696
0.30000000000000004,0.4665841584158416,0.4706616729088639,0.46861404599129897
0.35000000000000003,0.46766169154228854,0.46941323345817726,0.4685358255451713
0.4,0.46766169154228854,0.46941323345817726,0.4685358255451713
0.45,0.46875,0.4307116104868914,0.44892648015614833
0.5,0.46802721088435373,0.42946317103620474,0.4479166666666667
0.55,0.47832817337461303,0.3857677902621723,0.42709053213545267
0.6000000000000001,0.4810126582278481,0.33208489388264667,0.3929098966026588
0.65,0.4810126582278481,0.33208489388264667,0.3929098966026588
0.7000000000000001,0.5,0.26217228464419473,0.343980343980344
0.75,0.5,0.26217228464419473,0.343980343980344
0.8,0.4921875,0.23595505617977527,0.3189873417721519
0.8500000000000001,0.5746606334841629,0.1585518102372035,0.24853228962818003
0.9,0.5746606334841629,0.1585518102372035,0.24853228962818003
0.9500000000000001,0.6896551724137931,0.0749063670411985,0.13513513513513514
1.0,0.6896551724137931,0.0749063670411985,0.13513513513513514
