threshold,precision,recall,f1
0.0,0.5388291517323776,1.0,0.7003105590062112
0.05,0.537394451145959,0.9878048780487805,0.69609375
0.1,0.537394451145959,0.9878048780487805,0.69609375
0.15000000000000002,0.5379939209726444,0.9811529933481153,0.6949352179034158
0.2,0.5379939209726444,0.9811529933481153,0.6949352179034158
0.25,0.5355596784168213,0.9600886917960089,0.6875744342993251
0.30000000000000004,0.5359186268277177,0.934589800443459,0.6812121212121212
0.35000000000000003,0.5359186268277177,0.934589800443459,0.6812121212121212
0.4,0.5359186268277177,0.934589800443459,0.6812121212121212
0.45,0.5361645653616457,0.8957871396895787,0.6708177667081777
0.5,0.535904255319149,0.893569844789357,0.6699916874480466
0.55,0.5374198146828225,0.835920177383592,0.6542299349240781
0.6000000000000001,0.5328,0.738359201773836,0.6189591078066915
0.65,0.5328,0.738359201773836,0.6189591078066915
0.7000000000000001,0.5552208835341366,0.6130820399113082,0.5827186512118019
0.75,0.5552208835341366,0.6130820399113082,0.5827186512118019
0.8,0.5569620253164557,0.5365853658536586,0.546583850931677
0.8500000000000001,0.5869565217391305,0.29933481152993346,0.3964757709251101
0.9,0.5873362445414847,0.2982261640798226,0.39558823529411763
0.9500000000000001,0.6115702479338843,0.082039911308204,0.14467253176930597
1.0,0.6115702479338843,0.082039911308204,0.14467253176930597
