threshold,precision,recall,f1
0.0,0.3990659055526726,1.0,0.5704747774480712
0.05,0.3742478941034898,0.4044213263979194,0.38875
0.1,0.3742478941034898,0.4044213263979194,0.38875
0.15000000000000002,0.3753056234718826,0.3992197659297789,0.3868935097668557
0.2,0.3753056234718826,0.3992197659297789,0.3868935097668557
0.25,0.3745271122320303,0.3862158647594278,0.38028169014084506
0.30000000000000004,0.37236842105263157,0.3680104031209363,0.3701765860039241
0.35000000000000003,0.37236842105263157,0.3680104031209363,0.3701765860039241
0.4,0.37236842105263157,0.3680104031209363,0.3701765860039241
0.45,0.3696551724137931,0.34850455136540964,0.35876840696117807
0.5,0.3687845303867403,0.3472041612483745,0.3576691225720027
0.55,0.35789473684210527,0.3094928478543563,0.3319386331938633
0.6000000000000001,0.36316695352839934,0.2743823146944083,0.3125925925925926
0.65,0.36316695352839934,0.2743823146944083,0.3125925925925926
0.7000000000000001,0.3755656108597285,0.21586475942782835,0.2741535920726672
0.75,0.3755656108597285,0.21586475942782835,0.2741535920726672
0.8,0.3671875,0.18335500650195058,0.2445793581960104
0.8500000000000001,0.3804347826086957,0.09102730819245773,0.14690451206715635
0.9,0.3804347826086957,0.09102730819245773,0.14690451206715635
0.9500000000000001,0.32432432432432434,0.015604681404421327,0.02977667493796526
1.0,0.32432432432432434,0.015604681404421327,0.02977667493796526
