threshold,precision,recall,f1
0.0,0.498371335504886,1.0,0.6652173913043479
0.05,0.5022364217252396,0.8562091503267973,0.6331051147805075
0.1,0.5016056518946692,0.8507625272331155,0.6311111111111111
0.15000000000000002,0.5111260957518543,0.8257080610021786,0.6314035818408996
0.2,0.5111260957518543,0.8257080610021786,0.6314035818408996
0.25,0.516642547033285,0.7777777777777778,0.6208695652173912
0.30000000000000004,0.5325396825396825,0.7309368191721133,0.6161616161616161
0.35000000000000003,0.5326433121019108,0.7287581699346405,0.6154553817847287
0.4,0.5326433121019108,0.7287581699346405,0.6154553817847287
0.45,0.542608695652174,0.6797385620915033,0.6034816247582205
0.5,0.5424321959755031,0.6753812636165577,0.6016496846191169
0.55,0.5597989949748744,0.6067538126361656,0.5823314166231051
0.6000000000000001,0.5667870036101083,0.5130718954248366,0.5385934819897082
0.65,0.5667870036101083,0.5130718954248366,0.5385934819897082
0.7000000000000001,0.6089850249584027,0.39869281045751637,0.4818959842001317
0.75,0.6089850249584027,0.39869281045751637,0.4818959842001317
0.8,0.6034816247582205,0.33986928104575165,0.4348432055749129
0.8500000000000001,0.6582278481012658,0.16993464052287582,0.2701298701298701
0.9,0.6582278481012658,0.16993464052287582,0.2701298701298701
0.9500000000000001,0.7894736842105263,0.049019607843137254,0.09230769230769231
1.0,0.7894736842105263,0.049019607843137254,0.09230769230769231
