threshold,precision,recall,f1
0.0,0.3990659055526726,1.0,0.5704747774480712
0.05,0.3743961352657005,0.40312093628088425,0.3882279273638071
0.1,0.3743961352657005,0.40312093628088425,0.3882279273638071
0.15000000000000002,0.374390243902439,0.3992197659297789,0.38640654499685334
0.2,0.374390243902439,0.3992197659297789,0.38640654499685334
0.25,0.37281795511221943,0.38881664499349805,0.38064926798217696
0.30000000000000004,0.3787289234760052,0.37971391417425226,0.37922077922077924
0.35000000000000003,0.3787289234760052,0.37971391417425226,0.37922077922077924
0.4,0.3787289234760052,0.37971391417425226,0.37922077922077924
0.45,0.38315217391304346,0.36671001300390116,0.37475083056478403
0.5,0.38315217391304346,0.36671001300390116,0.37475083056478403
0.55,0.38653001464128844,0.3433029908972692,0.36363636363636365
0.6000000000000001,0.39166666666666666,0.305591677503251,0.34331628926223523
0.65,0.39166666666666666,0.305591677503251,0.34331628926223523
0.7000000000000001,0.4,0.23927178153446033,0.2994304312449146
0.75,0.4,0.23927178153446033,0.2994304312449146
0.8,0.40648379052369077,0.21196358907672302,0.27863247863247864
0.8500000000000001,0.3612565445026178,0.08972691807542263,0.14375
0.9,0.3612565445026178,0.08972691807542263,0.14375
0.9500000000000001,0.38461538461538464,0.01950585175552666,0.03712871287128713
1.0,0.38461538461538464,0.01950585175552666,0.03712871287128713
