threshold,precision,recall,f1
0.0,0.3990659055526726,1.0,0.5704747774480712
0.05,0.3709677419354839,0.38881664499349805,0.3796825396825397
0.1,0.3709677419354839,0.38881664499349805,0.3796825396825397
0.15000000000000002,0.3713927227101631,0.38491547464239273,0.3780332056194125
0.2,0.3713927227101631,0.38491547464239273,0.3780332056194125
0.25,0.37098844672657255,0.37581274382314694,0.3733850129198966
0.30000000000000004,0.3716577540106952,0.36150845253576075,0.36651285431773234
0.35000000000000003,0.3716577540106952,0.36150845253576075,0.36651285431773234
0.4,0.3716577540106952,0.36150845253576075,0.36651285431773234
0.45,0.37011173184357543,0.34460338101430427,0.3569023569023569
0.5,0.37011173184357543,0.34460338101430427,0.3569023569023569
0.55,0.3713850837138508,0.31729518855656696,0.34221598877980364
0.6000000000000001,0.37043478260869567,0.27698309492847856,0.3169642857142857
0.65,0.37043478260869567,0.27698309492847856,0.3169642857142857
0.7000000000000001,0.3887640449438202,0.22496749024707413,0.28500823723228996
0.75,0.3887640449438202,0.22496749024707413,0.28500823723228996
0.8,0.3875968992248062,0.19505851755526657,0.25951557093425603
0.8500000000000001,0.4148936170212766,0.10143042912873862,0.16300940438871472
0.9,0.4148936170212766,0.10143042912873862,0.16300940438871472
0.9500000000000001,0.30952380952380953,0.016905071521456438,0.032059186189889025
1.0,0.30952380952380953,0.016905071521456438,0.032059186189889025
