threshold,precision,recall,f1
0.0,0.41545643153526973,1.0,0.5870282154635398
0.05,0.4527720739219713,0.550561797752809,0.49690140845070424
0.1,0.4574688796680498,0.550561797752809,0.49971671388101985
0.15000000000000002,0.462882096069869,0.529338327091136,0.4938846825859057
0.2,0.462882096069869,0.529338327091136,0.4938846825859057
0.25,0.4766899766899767,0.5106117353308365,0.49306811332127787
0.30000000000000004,0.49302915082382764,0.48564294631710364,0.48930817610062893
0.35000000000000003,0.49363867684478374,0.484394506866417,0.48897290485192185
0.4,0.49363867684478374,0.484394506866417,0.48897290485192185
0.45,0.5068681318681318,0.4606741573033708,0.48266841072596467
0.5,0.5082872928176796,0.45942571785268416,0.48262295081967216
0.55,0.527047913446677,0.4257178526841448,0.47099447513812154
0.6000000000000001,0.5428571428571428,0.37952559300873906,0.446730345334313
0.65,0.5428571428571428,0.37952559300873906,0.446730345334313
0.7000000000000001,0.5741176470588235,0.3046192259675406,0.39804241435562804
0.75,0.5741176470588235,0.3046192259675406,0.39804241435562804
0.8,0.5755208333333334,0.2759051186017478,0.3729957805907173
0.8500000000000001,0.5662100456621004,0.15480649188514356,0.24313725490196078
0.9,0.5662100456621004,0.15480649188514356,0.24313725490196078
0.9500000000000001,0.6219512195121951,0.06367041198501873,0.11551528878822197
1.0,0.6219512195121951,0.06367041198501873,0.11551528878822197
